,Comp,Date,Close,month_ROR,qtr_ROR,year_ROR,Score,Oil,EUR,JPY
28922,CPB,2017-02-22,50.067325592041016,-0.0598999370666884,0.0985768977717698,0.0164676622494899,0.6357944779005167,55.84,0.95,113.3
28923,CPB,2017-03-08,49.63578796386719,-0.0606717705606692,0.0297073408414755,-0.019147820074754,0.6495390992035517,53.11,0.95,114.35
28924,CPB,2017-03-22,48.155006408691406,-0.0373426248695912,-0.0226291968599922,-0.0716901326809562,0.9163864033034184,50.64,0.93,111.16
28925,CPB,2017-04-05,48.03654098510742,-0.0455289129282539,-0.0585064477928543,-0.098589978795245,0.9287643016313444,54.36,0.94,110.7
28926,CPB,2017-04-19,48.77068710327149,-0.0415888190113897,-0.0802916909677482,-0.0742887616439373,0.933140137126142,52.93,0.93,108.86
28927,CPB,2017-05-03,48.37051010131836,0.0030812299783789,-0.090771726633097,-0.0546170986197207,0.9773309886064788,50.79,0.92,112.75
28928,CPB,2017-05-17,48.8813705444336,0.0131894829667019,-0.0697063550171291,-0.1079019598819762,0.9821992744924264,52.21,0.9,110.82
28929,CPB,2017-05-31,49.08572769165039,0.0183311451224743,-0.0062028340943231,-0.0169913550094679,0.9856555024948508,50.31,0.89,110.78
28930,CPB,2017-06-14,48.523773193359375,-0.012550019663819,-0.0292460484367104,-0.0641008492063441,0.9830057503562292,47.0,0.89,109.58
28931,CPB,2017-06-28,45.0328483581543,-0.0788862517068456,-0.0635353106135132,-0.1387998682613468,0.9830824563509132,47.31,0.88,112.3
28932,CPB,2017-07-12,44.05828475952149,-0.102236892976131,-0.090941965541358,-0.2382258612190059,0.639658555657226,47.74,0.88,113.16
28933,CPB,2017-07-26,45.10423278808594,-0.0319312115054512,-0.0887049177627739,-0.1785727782753129,0.6391288723233192,50.97,0.85,111.17
28934,CPB,2017-08-09,45.618629455566406,0.0305249264169142,-0.0679296052023537,-0.1170542832038522,0.6188665259554554,52.7,0.85,110.08
28935,CPB,2017-08-23,46.45881271362305,0.0423481769621371,-0.0550216227674115,-0.0909715514252804,0.6166385324436889,52.57,0.85,109.03
28936,CPB,2017-09-06,40.74897766113281,-0.1398905793198271,-0.1945060767238401,-0.19523081513185,0.624007723000397,54.2,0.84,109.23
28937,CPB,2017-09-20,39.8745002746582,-0.109489224454448,-0.1570129493170415,-0.1265816181018241,0.6243179991857342,56.29,0.84,112.22
28938,CPB,2019-07-31,37.95978927612305,0.0072626802991777,0.0689613030598606,0.0471849968515415,0.504679000856482,65.17,0.9,108.74
28939,CPB,2019-08-14,38.06998062133789,0.0220882022592457,0.0877739289893777,0.036292039123867,0.505625356644681,59.48,0.9,105.89
28940,CPB,2019-08-28,38.53828048706055,0.0431117828083166,0.1352728302987749,0.0823142080651399,0.5252339876747705,60.49,0.9,106.11
28941,CPB,2019-09-11,42.84479522705078,0.076892662693256,0.0996346548700694,0.1639035353902373,0.5811397515370873,60.81,0.91,107.81
28942,CPB,2019-09-25,42.75297927856445,0.0824440056035767,0.136432989463945,0.191424866611597,0.6045109787581161,62.39,0.91,107.76
28943,CPB,2020-03-25,38.58918380737305,-0.0512727171959342,-0.0546490645936274,0.2549122020380331,0.4306910943264112,27.39,0.92,111.19
28944,CPB,2020-07-01,46.297733306884766,-0.0201733080133819,0.1162646141263716,0.2212088195431014,0.4241678746561668,42.03,0.89,107.46
28945,CPB,2020-07-15,46.53066635131836,0.0103508716736414,0.0249389794116489,0.2119582799710249,0.5740379255483418,43.79,0.88,106.92
28946,CPB,2020-07-29,47.46676635742188,0.0148868414432493,-0.0135287355467449,0.2177475835559412,0.5548413921785188,43.75,0.85,104.91
28947,CPB,2020-10-07,45.95401763916016,-0.0712045812256035,-0.0109829374273017,0.0681683621208686,0.5050449026947248,41.99,0.85,105.96
28948,CPB,2020-10-21,45.47780990600586,0.0740708998205651,-0.0118492304701931,0.064490602507701,0.7177371382847765,41.73,0.84,104.56
28949,CPB,2020-11-04,45.42066192626953,-0.0189506620029799,-0.04963639578399,0.042592620052958,0.8131781647088147,41.23,0.85,104.48
28950,CPB,2020-11-18,46.706424713134766,-0.0003868454450551,-0.0413307148686125,0.0667069090156421,0.8408671418579823,44.34,0.84,103.83
28951,CPB,2020-12-02,46.7349967956543,0.0377601569713142,-0.053715656414136,0.0705094537875657,0.8445724801044776,48.25,0.83,104.4
28952,CPB,2020-12-16,44.86826705932617,-0.0137227453339479,0.0411846031873399,0.0098535644024169,0.651824924877543,51.08,0.82,103.48
28953,CPB,2020-12-30,45.734962463378906,-0.0260421911034223,0.0291709340891445,0.0091124399908069,0.6525733970079458,51.34,0.81,103.17
28954,CPB,2021-01-13,43.60496139526367,-0.018104586201452,-0.0389532294310121,0.0063306444224263,0.6694492410047101,56.06,0.82,103.85
28955,CPB,2021-01-27,50.59249877929688,-0.0226637892552535,0.0148567995540194,0.0279100076524238,0.6698356806538758,55.81,0.83,104.09
28956,LNCE,2009-01-28,13.528136253356934,-0.1005122459530137,-0.0112880882779687,0.06901562363273,0.5208103290460867,44.9,0.76,90.5
28957,LNCE,2009-02-11,13.997163772583008,-0.1175547837696808,0.0095449446241903,0.1108023798145446,0.5434059917039672,44.28,0.78,90.33
28958,LNCE,2009-02-25,14.603727340698242,0.1172027814536334,0.1873760951281301,0.2994566747769268,0.5320617117687111,44.29,0.79,97.41
28959,LNCE,2009-03-11,13.780412673950195,0.1089535448934368,0.0886642845607776,0.2651731986394779,0.5302930592175353,41.4,0.78,97.26
28960,LNCE,2009-03-25,13.550968170166016,-0.113420444090904,-0.0960994024676024,0.0747530892122609,0.5313993131928566,51.75,0.74,97.78
28961,LNCE,2009-04-08,14.171826362609863,-0.0210235761614581,-0.0118776212638674,0.1139509651479368,0.5381387341067553,51.59,0.75,99.9
28962,LNCE,2009-04-22,13.800661087036133,0.042131330907162,0.036098250442746,0.0890299041654666,0.5397782268535367,49.81,0.77,98.07
28963,LNCE,2010-02-24,15.369235038757324,-0.0104585660713378,-0.1068501332060992,0.0274251261586921,0.5013667517115361,78.09,0.74,90.29
28964,LNCE,2014-03-12,25.62995338439941,0.0773548431539794,0.0033331095740194,0.1284285913627553,0.7024624769109716,108.02,0.72,102.77
28965,LNCE,2014-03-26,25.2872314453125,0.0331776707297377,-0.0259725813450454,0.1106494544288249,0.7151586877230757,107.03,0.73,102.05
28966,RCII,2020-08-12,30.763900756835938,0.196660072726834,0.4611948500126119,0.2592014548890524,0.5037834263287394,45.43,0.85,106.89
28967,RCII,2020-08-26,30.205415725708008,0.1497262146922466,0.2485645582215911,0.264434268732208,0.5050198329793293,45.64,0.85,105.98
28968,RCII,2020-09-09,27.876829147338867,-0.0122939089129387,0.0959404023782237,0.1990326557208069,0.5057045393774506,40.79,0.85,106.17
28969,RCII,2020-10-07,31.06672477722168,-0.0217784187364525,0.1581809448710027,0.211439232507532,0.5118472809347089,41.99,0.85,105.96
28970,RCII,2020-10-21,30.627412796020508,0.1321902887012322,0.2084921184208828,0.280371989706951,0.5229398437012083,41.73,0.84,104.56
28971,RCII,2020-12-02,32.909912109375,0.1012588425694954,0.1125514317313832,0.3479195172320679,0.59913153549021,48.25,0.83,104.4
28972,RCII,2020-12-16,33.58734130859375,0.0877774160929867,0.174028489151971,0.2691432655345545,0.6617358251807731,51.08,0.82,103.48
28973,RCII,2020-12-30,36.98944854736328,0.0938921031395103,0.263357037312351,0.3452155112905137,0.6856084669150871,51.34,0.81,103.17
28974,RCII,2021-01-13,44.00568008422852,0.2193681532614403,0.2949545962505345,0.4501175828442861,0.6944008887975303,56.06,0.82,103.85
28975,RCII,2021-01-27,42.42510223388672,0.1867788163394063,0.3789244960993576,0.468956226051308,0.691789304757582,55.81,0.83,104.09
28976,RCII,2021-02-10,50.40510940551758,0.2201360060963724,0.4833377272722571,0.6157956849191613,0.6834474531155275,61.47,0.83,104.57
28977,RCII,2021-02-24,52.51576232910156,0.1207136159150533,0.4217303109493312,0.7175083162110503,0.6803113466866275,67.04,0.82,105.86
28978,RCII,2021-03-10,58.905548095703125,0.1391889746210654,0.5175538111542114,1.1107007928852417,0.6222573920005146,67.9,0.84,108.38
28979,RCII,2021-03-24,53.60482406616211,0.1074934375315973,0.4513394219484928,1.4597442958947118,0.6193070469657458,64.41,0.85,108.72
28980,DAR,2019-11-06,20.25,0.0455198031805283,-0.0156160814000645,-0.0493069406858979,0.6971161418232333,61.74,0.9,108.96
28981,DAR,2019-11-20,22.71999931335449,0.1894595496299322,0.1840669138672638,0.094683715436856,0.7065553265462313,62.4,0.9,108.6
28982,DAR,2019-12-04,23.790000915527344,0.187820792789115,0.2523236647055746,0.0827233851190554,0.7252661835644152,63.0,0.9,108.85
28983,DAR,2019-12-18,27.170000076293945,0.11342092564329,0.2451559962708214,0.2199584274245456,0.6564231019017182,66.17,0.9,109.53
28984,CPRT,2006-12-13,7.644999980926514,0.0306231006855627,0.0801752524254315,0.2467155011326459,0.7285772633812135,61.33,0.76,117.53
28985,CPRT,2006-12-27,7.542500019073486,0.0019063635179636,0.0395905432031708,0.272136800953586,0.7493342932792071,60.52,0.76,118.78
28986,CPRT,2007-01-10,7.744999885559082,0.0105560184369468,0.0656209671829854,0.2486332242458604,0.7583298677749277,53.69,0.77,119.67
28987,CPRT,2007-01-24,7.420000076293945,0.0093790974840856,0.0448738079518804,0.194221961383617,0.779607405611981,55.43,0.77,121.11
28988,CPRT,2007-08-01,7.057499885559082,-0.0386828248104611,-0.0192996193086833,0.0678252041258907,0.817397453718753,75.35,0.73,118.86
28989,CPRT,2007-08-15,7.172500133514404,-0.0632627248983372,-0.016201710641463,0.068985288607044,0.8227131181288242,71.64,0.74,116.5
28990,CPRT,2007-08-29,7.272500038146973,-0.0010457974904597,-0.0410311779945404,0.0563953514104436,0.8265797682378901,72.13,0.73,116.19
28991,CPRT,2007-09-12,7.317500114440918,-0.0041853399722411,-0.0043468222953072,0.0445322008418206,0.8266433663962361,77.68,0.72,114.15
28992,CPRT,2007-09-26,7.492499828338623,0.007252774598478,0.0044367312310535,0.0329954238532665,0.8247007986378664,77.43,0.71,115.47
28993,CPRT,2007-10-10,8.975000381469727,0.1995590816731912,0.1483440280858214,0.2082631976749795,0.6997100042161041,78.6,0.71,117.14
28994,CPRT,2007-10-24,9.375,0.23850825579529,0.2357483760757253,0.2723639160160831,0.6964000986076271,84.37,0.7,114.15
28995,CPRT,2008-06-18,11.5,0.1242162678977543,0.2168738124452041,0.48134791600035,0.6870397236759793,136.44,0.64,107.86
28996,CPRT,2008-07-02,10.135000228881836,-0.0292607986194718,0.1111798115571188,0.3858636074825018,0.7004025730151648,144.26,0.63,105.88
28997,CPRT,2008-07-16,10.677499771118164,-0.0976855014954137,0.0673335172810341,0.3319086203092531,0.6912388892536865,136.19,0.63,105.06
28998,CPRT,2008-07-30,11.017499923706056,-0.0537182439413656,0.0712675862310467,0.4153273205569066,0.7028248382881968,127.1,0.64,108.11
28999,CPRT,2008-08-13,11.00749969482422,0.0602692142901496,0.0668152161243151,0.4011686578225805,0.7318635505188222,113.47,0.67,109.5
29000,CPRT,2008-08-27,10.970000267028809,-0.0075306244176098,0.0413545458963789,0.4033042156302398,0.7415034294872787,116.22,0.68,109.56
29001,CPRT,2008-09-10,10.975000381469728,-0.0018765451739682,-0.0590621354362957,0.4046835051323423,0.751150709144161,98.97,0.72,107.39
29002,CPRT,2008-09-24,10.25,-0.0151686029657753,-0.1083032250582574,0.3757918465179818,0.7492339809354264,102.45,0.68,106.08
29003,CPRT,2012-06-27,11.46500015258789,-0.1388994901083371,-0.1269370549650343,0.0368683211353791,0.686160102889712,93.5,0.8,79.71
29004,CPRT,2012-07-18,12.19499969482422,0.0060475506559892,-0.0718155158664134,0.048928007834135,0.6708639188852413,105.16,0.81,78.81
29005,CPRT,2012-08-01,11.8100004196167,0.0414570868866844,-0.1046260946202249,0.071505833791116,0.699413710118352,105.96,0.82,78.44
29006,CPRT,2012-08-15,12.710000038146973,0.0449582973593589,-0.0452451584582588,0.2561382432475768,0.7159506421735599,116.25,0.81,79.0
29007,CPRT,2012-08-29,13.289999961853027,0.0832888868097223,-0.032281442745735,0.2580546852903542,0.7206594684803787,112.54,0.8,78.7
29008,CPRT,2012-09-12,13.975000381469728,0.1131553852428024,0.1172599804752478,0.2861021896584514,0.7197096591454598,115.96,0.78,77.85
29009,CPRT,2012-09-26,13.914999961853027,0.0588186651459674,0.160735486675577,0.342489223848406,0.7195986327545161,110.04,0.78,77.75
29010,CPRT,2014-08-13,16.770000457763672,-0.0629074288842141,-0.0815328647943023,0.0188770236885362,0.789440000264551,104.28,0.75,102.43
29011,CPRT,2014-08-27,17.139999389648438,-0.0119619786902021,-0.0585156386759769,0.0496621625663367,0.793504128104343,102.72,0.76,103.86
29012,CPRT,2014-09-10,16.924999237060547,0.0029704310381134,-0.0628619027844973,0.0405820227878423,0.7894919222983673,98.04,0.77,106.84
29013,CPRT,2014-09-24,15.744999885559082,-0.0116143260044438,-0.0661988361169635,-0.018464158617498,0.7952695126336327,96.95,0.78,109.03
29014,CPRT,2016-02-10,17.139999389648438,-0.0911741063662518,-0.0865150814952456,-0.1065470327441937,0.6362322301416861,30.84,0.89,113.34
29015,CPRT,2016-02-24,18.38500022888184,0.0693009352154161,-0.0260755612300942,-0.046864706228558,0.6304273773570379,34.41,0.91,112.19
29016,CPRT,2016-10-05,26.7450008392334,0.0369948608159269,0.1022581388475893,0.4641926919112519,0.660583764905847,51.86,0.89,103.5
29017,CPRT,2016-10-19,27.229999542236328,0.0757279612880452,0.0850910120403414,0.4419679242653849,0.6663900725108218,52.67,0.91,103.44
29018,CPRT,2016-11-02,25.905000686645508,-0.0304235063546198,0.0234608291023445,0.3697048436841622,0.6613024321035248,46.86,0.9,103.31
29019,CPRT,2016-11-16,27.89999961853028,0.0040965339303549,0.0685150575329492,0.3917708616991336,0.6652944099325917,46.63,0.94,109.08
29020,CPRT,2017-11-01,35.84000015258789,0.0443221372901788,0.1245452299848657,0.3174355478042062,0.7607227840190562,60.49,0.86,114.17
29021,CPRT,2017-11-15,35.95000076293945,0.0008038558704279,0.131033194115955,0.2855037078725755,0.7760332305301181,61.87,0.85,112.88
29022,CPRT,2017-11-29,42.130001068115234,0.1563036129586793,0.2780699462497634,0.4296254239366084,0.6179312743927592,63.11,0.84,111.93
29023,CPRT,2017-12-13,43.90999984741211,0.1975076687611947,0.2999728151697056,0.4523800784278625,0.6184127014832449,62.44,0.85,112.55
29024,CPRT,2018-05-30,56.15999984741211,0.0497610012516365,0.124294912816261,0.5690491756342573,0.6362538494784665,77.5,0.86,108.91
29025,CPRT,2018-06-13,57.70000076293945,0.0685153746843629,0.1404796136530245,0.6087893227695487,0.6416047296517623,76.74,0.85,110.34
29026,CPRT,2019-05-08,66.22000122070312,0.0476832349430051,0.2534371267457305,0.2394330514337259,0.5483707840241233,70.37,0.89,110.1
29027,CPRT,2019-05-22,64.79000091552734,0.0136249891150559,0.1662746279798132,0.1824842540612138,0.5797311831885685,70.99,0.9,110.34
29028,CPRT,2019-06-05,73.06999969482422,0.0570291140169603,0.2245252949116289,0.2491343857194889,0.6928718022618948,60.63,0.89,108.45
29029,CPRT,2019-06-19,74.06999969482422,0.1204214701708636,0.2253461967211539,0.2402129983522204,0.6949640272964165,61.82,0.89,108.09
29030,CPRT,2019-07-03,74.97000122070312,0.0458581850040499,0.1906066450969167,0.2763120791250027,0.6040930340849946,63.82,0.89,107.82
29031,CPRT,2019-07-17,77.04000091552734,0.0344857983070485,0.1699272118751382,0.2698149320514796,0.6106366554638962,63.66,0.89,107.94
29032,CPRT,2019-07-31,77.52999877929688,0.0759413004369565,0.1667104416491817,0.3136331703744089,0.8081043274357915,65.17,0.9,108.74
29033,CPRT,2019-08-14,74.30999755859375,-0.0006441996042541,0.1341055192645997,0.2371030380595726,0.7973993802090598,59.48,0.9,105.89
29034,CPRT,2019-08-28,75.01000213623047,-0.0574356290727647,0.1033324455303217,0.1739054932191876,0.8134657248397617,60.49,0.9,106.11
29035,CPRT,2019-09-11,80.75,0.0884055181618856,0.082268065791065,0.1994701738693505,0.8146961875874187,60.81,0.91,107.81
29036,CPRT,2019-09-25,81.04000091552734,0.0889227774348939,0.1047060484847509,0.3891563496538223,0.8134970412403687,62.39,0.91,107.76
29037,CPRT,2019-10-09,80.4800033569336,0.0304522907693183,0.0586754453704839,0.4298776177498665,0.7803483667102118,58.32,0.91,107.46
29038,CPRT,2019-10-23,83.04000091552734,-0.0068003698361016,0.0527092192265569,0.4882675826541384,0.7836216935154587,61.17,0.9,108.68
29039,CPRT,2019-11-06,81.86000061035156,0.0376061864948174,0.0848578608931371,0.5118513251356895,0.7052023557212541,61.74,0.9,108.96
29040,CPRT,2019-11-20,84.91999816894531,0.0479545468093295,0.1235339035820975,0.5539281827837781,0.7167984366521896,62.4,0.9,108.6
29041,CPRT,2019-12-04,87.05000305175781,0.0539072600177713,0.1615551985936926,0.5612238330857995,0.6386332405977115,63.0,0.9,108.85
29042,CPRT,2019-12-18,89.9000015258789,0.0593044844917887,0.0861650614432337,0.6135091587893922,0.638669874309967,66.17,0.9,109.53
29043,CPRT,2020-01-15,96.66999816894533,0.0785007621890584,0.1646393141017394,0.6481066477600982,0.6320632766048968,64.0,0.9,109.88
29044,CPRT,2020-01-29,100.72000122070312,0.0984265207879618,0.1781827769154731,0.7043392930825144,0.6324727570167487,59.81,0.91,108.99
29045,LPX,2006-01-11,23.606475830078125,0.0079836780936355,0.0806744103833957,0.1053515137242958,0.8982779564235558,62.17,0.82,114.14
29046,LPX,2006-01-25,23.37737274169922,-0.0053452752130907,0.0828168332938094,0.0864945521867905,0.9076072473674844,64.23,0.82,115.73
29047,LPX,2006-02-08,23.10584259033203,0.0346424479698164,0.1192406182710173,0.0897191872391851,0.9264064163684728,61.06,0.84,118.5
29048,LPX,2006-02-22,24.325532913208008,0.0557892166960139,0.0473532583559354,0.0797556209917488,0.9286304162448468,60.44,0.84,118.54
29049,LPX,2006-03-08,21.8341121673584,-0.0276387847811371,-0.0007258205739594,0.0383130811210997,0.9240352039192182,60.03,0.84,117.86
29050,LPX,2006-03-22,22.98596572875977,-0.0466288397301067,-0.0054457060925056,0.0227587356691256,0.9281297359397104,61.5,0.83,116.95
29051,LPX,2017-09-06,24.439722061157227,0.0410255153309011,0.1249261926978938,0.2653829104987931,0.6293422253652385,54.2,0.84,109.23
29052,LPX,2017-09-20,25.70464324951172,0.1048585675821316,0.1130628801887768,0.3532966169690662,0.6598444656232042,56.29,0.84,112.22
29053,LPX,2017-10-04,25.92623519897461,0.1271165388004414,0.146462588822261,0.3925778735159858,0.7495347659400214,55.8,0.85,112.75
29054,LPX,2017-10-18,25.575380325317383,0.0428020401075734,0.1049873377185648,0.4101474282129187,0.7688092521344007,58.15,0.85,112.94
29055,LPX,2017-11-01,25.03986549377441,-0.0630193186033812,0.0840192114185567,0.4119271915481106,0.7493151769546486,60.49,0.86,114.17
29056,LPX,2017-11-15,24.15349769592285,-0.0491847902241491,0.0895757203858369,0.3884222443128191,0.7935755376925852,61.87,0.85,112.88
29057,LPX,2017-11-29,25.483049392700195,-0.004403515601846,0.130372405256904,0.3311349814958614,0.8058960204270589,63.11,0.84,111.93
29058,LPX,2017-12-13,24.790573120117188,0.0081004462617766,-0.0069736916116653,0.254861908961791,0.8060109738193026,62.44,0.85,112.55
29059,LPX,2017-12-27,24.33815574645996,-0.0282402580652686,-0.0756244445793479,0.2869576359172878,0.817450699995031,66.44,0.84,113.36
29060,LPX,2018-02-21,26.84029769897461,0.056253827191066,0.090598936585285,0.1887778974393002,0.7657360814694808,65.42,0.81,107.78
29061,LPX,2018-03-07,26.08930778503418,-0.0067957574505504,0.0535591224526743,0.1846121310015842,0.8007478411635569,64.34,0.81,106.08
29062,LPX,2018-03-21,26.905467987060547,-0.0019860576593207,0.0916864573341938,0.1865884933559526,0.7558885190110289,69.47,0.81,106.06
29063,LPX,2018-04-04,27.684532165527344,-0.0029898213563133,0.074329549344496,0.1727773880365738,0.7968193965593775,68.02,0.81,106.78
29064,LPX,2018-04-18,28.26882553100586,0.042542126876552,0.0861896293544659,0.1735624347709504,0.7985217724582933,73.48,0.81,107.23
29065,LPX,2018-05-02,26.12640953063965,0.0088102439928109,-0.0326294219906237,0.0999506613396664,0.8148134145883404,73.36,0.84,109.84
29066,LPX,2018-05-16,25.783246994018555,-0.0892347425993214,-0.0537856032436177,0.1417254187737625,0.7656095347306888,79.28,0.85,110.39
29067,LPX,2018-05-30,27.76801300048828,-0.0032943928233783,-0.0232913986660686,0.2629634636187452,0.7739966460671069,77.5,0.86,108.91
29068,LPX,2018-06-13,26.15597343444824,0.0803946545585045,0.0507423110917522,0.2508706455489182,0.780379122485393,76.74,0.85,110.34
29069,LPX,2018-06-27,25.12166213989257,-0.0722542233854297,-0.0558208221173006,0.1142668495720484,0.7979819007538488,77.62,0.87,110.26
29070,LPX,2018-07-18,25.559614181518555,-0.0513191737098122,-0.0777163457227059,0.1009892943319208,0.784034455669024,72.9,0.86,112.86
29071,LPX,2018-08-01,24.665075302124023,-0.0127274411514682,-0.0810937173184664,0.0718242574827592,0.788485554826671,72.39,0.86,111.72
29072,LPX,2018-08-15,27.19028663635254,0.0221649770828619,0.0618012686980391,0.1804073260024063,0.8438191958919318,70.76,0.88,110.75
29073,LPX,2018-08-29,27.62084007263184,0.1055625191649628,0.0186167827275594,0.2148974451457238,0.8512162130133649,77.14,0.85,111.67
29074,LPX,2018-09-12,29.71743965148925,0.0506465666342038,0.0062287236481654,0.1382457566684673,0.8591973420102974,79.74,0.86,111.27
29075,LPX,2018-09-26,25.54295921325684,-0.0542705479033445,0.0405910196499996,0.0077033572561511,0.8684478298614319,81.34,0.85,112.73
29076,SNX,2010-06-02,12.136412620544434,-0.0777567696679292,-0.1147915709017247,0.0066414775393957,0.73437395643004,73.75,0.82,92.09
29077,SNX,2010-06-16,12.499245643615724,-0.0717254704114937,-0.1613505970984627,0.04997446350556,0.7509868579589022,78.14,0.81,91.32
29078,SNX,2010-06-30,11.917779922485352,0.0037222522543473,-0.1691038217036688,0.0759883391636381,0.7729549727891267,75.01,0.82,88.51
29079,SNX,2010-07-14,12.173625946044922,0.0125310568763215,-0.1322661059792621,-0.0700334727250539,0.7317533692975339,76.77,0.78,88.3
29080,SNX,2010-07-28,12.14571762084961,-0.0109614494352661,-0.1130377277418573,-0.1113651330500096,0.7069416209354149,76.06,0.77,87.41
29081,SNX,2010-08-11,11.038599014282228,0.0071388080766918,-0.0808547587513541,-0.1633610933140138,0.7071550463688474,77.64,0.78,85.13
29082,SNX,2016-09-07,50.54071044921875,0.0466569616447728,0.1348414829598515,0.3170582640329275,0.8138500012388613,47.98,0.89,101.73
29083,SNX,2016-09-21,49.78912353515625,-0.0183013767638153,0.1054029733151619,0.1974042469387105,0.8228841467719513,46.83,0.89,100.31
29084,SNX,2016-10-05,52.94673156738281,0.0685149709573192,0.2020250056205526,0.30983572665764,0.7108601533389572,51.86,0.89,103.5
29085,SNX,2016-10-19,49.61559295654297,0.0293637868591548,0.0656879524396378,0.1408183582182263,0.721789290747303,52.67,0.91,103.44
29086,SNX,2016-11-02,47.90045928955078,-0.0920139453921463,0.0043621483289668,0.1262921183410977,0.6124034973436572,46.86,0.9,103.31
29087,SNX,2016-11-16,53.6712532043457,0.0083412608467144,0.0545178067154547,0.1399117597981202,0.6116619986677689,46.63,0.94,109.08
29088,SNX,2016-11-30,55.39113235473633,0.1367863069945149,0.1008741879234643,0.2290323276602766,0.6253921847367945,50.47,0.94,114.47
29089,SNX,2016-12-14,59.42310333251953,0.17684542194749,0.1992379502870515,0.32041013978646,0.6554804927335091,53.9,0.95,117.05
29090,SNX,2016-12-28,57.78378677368164,0.0472939997873314,0.1097624498407086,0.2920489664660901,0.6729138180312845,56.22,0.96,117.25
29091,SNX,2017-01-11,60.62744140625,-0.0143213118446219,0.1096987934276092,0.3888489757877856,0.6667926739590095,55.1,0.94,115.41
29092,SNX,2017-01-25,57.788352966308594,-0.0250008864632969,0.1516800683561711,0.4363642668655496,0.6863534653521847,55.08,0.93,113.28
29093,SNX,2017-02-08,55.68989562988281,-0.0142462941815061,0.1539496907297635,0.346709922736189,0.7175683205266098,55.12,0.93,111.94
29094,SNX,2017-02-22,56.88629913330078,-0.0347035953163175,0.0419535944370994,0.2813953892722919,0.6785668886408075,55.84,0.95,113.3
29095,SNX,2017-03-08,55.27684020996094,-0.0026216777700727,-0.0296029980883744,0.2066865588578445,0.7409836076988711,53.11,0.95,114.35
29096,SNX,2017-03-22,54.78783416748047,-0.0093921087438994,-0.05046777107301,0.1805712252332892,0.7685416476273917,50.64,0.93,111.16
29097,SNX,2017-05-31,52.95037841796875,0.015377203707279,-0.0672074013901284,0.2375537779861352,0.6867056074635205,50.31,0.89,110.78
29098,SNX,2017-06-14,56.23419952392578,0.0860608735747699,0.0083762611416529,0.2271032448141339,0.7258791642975555,47.0,0.89,109.58
29099,SNX,2017-06-28,58.28539657592773,0.1288800752642732,0.0617981898808097,0.2908323524877325,0.6861997989614392,47.31,0.88,112.3
29100,SNX,2017-07-12,57.091552734375,0.0430701817672227,0.1380024905154314,0.2395715908860317,0.6978328019829354,47.74,0.88,113.16
29101,SNX,2017-07-26,57.663848876953125,-0.0042296145518052,0.1104217645631919,0.1963472744988006,0.6666349512017911,50.97,0.85,111.17
29102,SNX,2017-08-09,56.628944396972656,-0.0083320205004951,0.0919230034394829,0.165448028172204,0.6526601785009043,52.7,0.85,110.08
29103,SNX,2021-07-14,115.52727508544922,-0.0765580977391008,-0.0157918374156936,0.6943598254274319,0.7162457353882009,74.76,0.84,109.99
29104,SNX,2021-07-28,117.19425201416016,-0.025415169631334,-0.0599020116792121,0.6450239566493765,0.7094527736070466,74.74,0.84,109.9
29105,SNX,2021-08-25,127.3151626586914,0.0929754151021415,0.0169585811174808,0.6946959572630849,0.729675930817379,72.25,0.85,109.99
29106,D,2007-08-01,23.485105514526367,0.021918969687849,-0.0810869701915071,0.1043112531594661,0.7297164410945629,75.35,0.73,118.86
29107,D,2007-08-15,23.832988739013672,0.033083798880456,0.000708747636751,0.156189608328177,0.7069699020193039,71.64,0.74,116.5
29108,D,2007-08-29,24.085926055908203,0.0381947103022616,0.0057664019503676,0.1236759260309274,0.7060187036420933,72.13,0.73,116.19
29109,D,2007-09-12,23.92447662353516,-0.0339690750447325,0.0291209957558543,0.124232803276957,0.7008940746124893,77.68,0.72,114.15
29110,D,2007-09-26,24.177797317504883,-0.0094301181950956,0.0599322038937257,0.1482172822458962,0.7051689224199023,77.43,0.71,115.47
29111,D,2008-02-27,23.65817070007324,0.0179471373917795,-0.0859660565286196,0.0060187023819639,0.6781603150528572,98.27,0.66,106.41
29112,D,2008-03-12,22.63103103637696,-0.0521551357928806,-0.1892953713551487,-0.0332144855021594,0.7233973791082339,106.27,0.64,101.55
29113,D,2008-03-26,22.941431045532227,-0.0402127689300063,-0.1571496557235016,-0.0495698140466509,0.7235684061411274,103.99,0.63,98.98
29114,D,2008-04-09,24.54987144470215,0.0753152946570843,-0.0790385587073812,-0.016183924254932,0.7675197748431012,108.47,0.63,101.79
29115,D,2008-04-23,24.600669860839844,0.0778812225986317,-0.0013972647253135,0.0090371324109611,0.7708119824794775,116.46,0.63,103.36
29116,D,2008-05-07,25.125532150268555,0.0476814849332077,0.0440394463084043,0.0008711128872656,0.7735501349543192,122.32,0.65,104.67
29117,D,2008-05-21,26.23732566833496,0.0521175399357784,0.0928313136043695,0.0443350141094395,0.770572819678847,132.7,0.63,102.99
29118,D,2008-06-04,26.734668731689453,0.0524968548245403,0.1418078363643956,0.088771451771609,0.7682930482593664,122.1,0.65,105.3
